"","plate_rxn_ID","plate_pos_seq","plate_pos_factor","well","methylation","analysis_status","assay_notes","dup1","dup2","stdev","cv","drift_est","meth_adjust","stock_notes","cc_notes","rxn_notes","sample_id","id","kay.code","darting.date","new.box","cell","sample.type","sample.state.quality","tissue.origin","orig.vol.uL","orig.conc.ng.uL","num.freeze.thaw.cyc","last.freeze.thaw.date","samp.select.note","luma.assay.num","luma.notes","hyena","ear.tag.number","code.number.on.samples","found.dead","darter","location","gpsutme","gpsutmn","sex","age","age.months","estimated.age.mo","age.class","natal.or.immigrant","reproductive.status","repro.stat.code","mass","telazol.dose","telazol.booster","darting.time","time.down","blood.sampling.time","radio.collared","radio.freq","radio.serial.num","gn.rh","num.edtawhole.blood","num.edtaplasma","num.edtabuffy.coat","num.serum","num.rbc","num.heparin.plasma","num.urine","num.paste","num.tissues","dnaextracted","num.thin.blood.smears","num.thick.blood.smears","ultrasound","num.fetuses","num.heartbeats","ultrasound.other","fetus.length.r.l.","parasites","parasite.ticks","parasites.lionfiles","parasites.other","glucose.grn.red.","glucose.green","glucose.red","pcv","wbc","rbc","knott.s.microfilaria","total.solids","zygo.to.top.crest","zygo.to.back.crest","eye.to.ear","ear.length","skull.length","head.circ","zygo.breadth","body.length","tail.length","neck.circ","girth","leg.side","front.ft.len","lower.leg.length","upper.leg.length","scapula.length","ht.at.shoulder","hind.ft.length","test.nip.length","test.nip.width","tooth.side","incisors","up.canine.ht","up.pm2len","up.pm3len","up.pm4len","upper.row.len","lower.row.len","low.row.with.m1len","m1length","low.pm4len","low.pm3len","low.pm2len","low.canine.ht","rt.low.pm3ht","lft.low.pm3ht","rt.low.pm3surf","lft.low.pm3surf","cavities.broken.teeth","kid.teeth","body.condition","scars.wounds","dartsheet.comments","reaction.to.darting","notes","num.wbc","num.rtbuffer","other.collected","temperature","respiration","heart.rate","body.fat","old.code.number","old.2nd.number","age.at.darting.days","age.at.darting.note","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","mortality.source","death.date","weaned","clan","park"
"337","p6.2r14",11,1,"A8",73.15508672,"y",NA,74.00743027,72.30274317,1.205395805,1.647726576,-0.149257084502699,73.0605572331483,NA,NA,NA,1092,"hndy",1095,2012-06-29,"DNA_5","20","DNA","O","WB","600",710,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"handyman",NA,1095,0,"dsg,jrg, 1 guest","440m nw maji ndege",720562,9850234,"f","adult",54,NA,NA,"natal","lactating","lactating",56.2,2.6,1.3,2012-06-29 11:01:00,2012-06-29 11:10:00,2012-06-29 11:22:00,0,"151","11522",0,3,0,1,5,1,4,0,1,"3 milk",2,3,1,0,NA,NA,NA,NA,"ti,",0,0,0,"81/82",81,82,38.37,NA,NA,NA,NA,12.3,17.1,12.8,8.6,28.3,50.9,NA,87.9,20.2,52,88,"r",21.8,24.2,23.9,28.6,79.3,24.4,44.11,NA,"l",6.23,27.53,15.83,22.38,35.73,99.05,80.06,NA,NA,22.02,19.74,15.76,24.45,16,15.97,4.76,4.9,"only part of one incisor present","none","good","old scar left neck","only 1 upper incisor present,",2,"6 bacterial swabs colllected",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"27-jun-08",NA,"27-mar-14","shrm","01-jan-08",NA,NA,"",NA,NA,"serena.n","tr"
"338","p6.2r14",20,1,"C5",66.21679456,"y",NA,65.49184004,66.94174908,1.025240513,1.548308885,-0.149257084502699,66.1670421984991,NA,NA,NA,17871,"muki",1319,2017-05-07,"DNA_20","46","DNA","O","WB","1200",314,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"mkuki",NA,1319,0,"bmp, mfk, mel","200m ne cheetah tree x",748749,9837701,"m","subadult",24,NA,NA,"natal","bado","bado",45.4,2.2,NA,2017-05-07 06:38:00,2017-05-07 06:46:00,2017-05-07 06:49:00,0,NA,NA,0,5,0,1,5,1,5,0,1,"1 hair",0,3,1,0,NA,NA,NA,NA,"lionflies",0,0,0,"49/45",49,45,38.38,NA,NA,NA,NA,13.5,16.8,12,9.8,28,43.5,NA,94.6,25,45.5,79,"r",18,26.2,25.6,28.5,77,24.1,30.58,31.02,"l",20.37,28.32,13.37,19.24,33.37,92.58,76.04,NA,NA,19.62,17.94,13.34,26.14,18.55,18.69,2.71,2.66,"right upper incisor is broken","adult teeth errupted","good","none noted",NA,2,"pax gene dna and rna one each",NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,NA,NA,"11-jul-15","16-mar-16",NA,"bora","11-may-15",1,1,"",NA,NA,"talek","tk"
"339","p6.2r14",22,1,"C7",68.58525244,"y",NA,68.85652296,68.31398192,0.383634449,0.559354141,-0.149257084502699,68.5454505507993,NA,NA,NA,17872,"hito",1312,2017-03-18,"DNA_20","47","DNA","O","WB","1100",400,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"hilton",NA,1312,0,"rml, bmp","380m sw rhino tree",746334,9837544,"f","subadult",21,NA,NA,"natal","bado","bado",43,2.1,NA,2017-03-18 07:35:00,2017-03-18 07:41:00,2017-03-18 07:51:00,0,NA,NA,0,4,0,1,4,1,5,0,1,"1 hair",0,3,1,0,NA,NA,NA,NA,"none",0,0,0,"54/54",54,54,39.84,NA,NA,NA,NA,12.4,15.1,10.3,9.3,26.9,47.6,NA,86.5,22.2,45.2,77.4,"l",20.3,24.6,22.7,24.1,71,22.9,4.46,NA,"l",20.54,26.37,13.72,20.44,32.82,94.46,77.88,NA,NA,20.12,20.02,14.15,26.09,17.25,17.42,1.83,1.79,"no","adult teeth errupting","good","l b nick, c/d scoop",NA,1.5,"pax gene dna and rna one each",NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,NA,NA,"11-jul-15","17-mar-16",NA,"decm","20-jun-15",1,1,"",NA,NA,"talek","tk"
"340","p6.2r14",25,1,"E1",68.23929003,"y","non-specific peaks (dup 2); use only dup 1",68.23929003,69.8690592,1.152420828,1.668864822,-0.149257084502699,68.2144138492496,NA,NA,NA,17877,"wrth",545,2016-12-17,"DNA_20","53","DNA","O","WB","1100",476,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"wrath",NA,545,0,"bmp, keh","vulture x",NA,NA,"f","adult",35,NA,NA,"natal","active","active",67.1,2.8,NA,2016-12-17 06:34:00,2016-12-17 06:38:00,2016-12-17 06:46:00,0,"149.04","t5hs-5855",0,4,0,1,4,1,5,0,3,"1 hair",0,3,1,0,NA,NA,NA,NA,"lion flies",0,0,0,"48/42",48,42,27.17,NA,1,NA,NA,12,17,11.7,10,27.7,53.4,NA,101.5,18,49,84,"r",19,28,27,26.5,80.5,22,40.79,NA,"l",19.85,26.96,13.47,21.86,35.44,99.63,82.8,NA,NA,21.37,19.3,11.78,25.01,NA,19.4,NA,3.8,"good teeth","no","good","old dime sized scars on right shoulder and back","fitted with fancy new collar",2,"pax gene dna and rna one each",NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,NA,NA,"23-feb-13","29-jul-13",NA,"arg","28-oct-12",1,NA,"",NA,"03-jun-13","talek","tk"
"341","p6.2r14",29,1,"E2",78.84143492,"y",NA,78.86838016,78.81448967,0.03810633,0.048332873,-0.149257084502699,78.8364596838499,NA,"PQ, hi 230",NA,990,"pica",596,2015-07-17,"DNA_3","58","DNA","O","WB","250",899,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"pica",NA,596,0,"hec,bmp,jpg,csgm","120m ne teapot tree",747637,9837727,"m","cub",6,NA,NA,"natal","bado","bado",43.8,1.9,1,2015-07-17 07:28:00,2015-07-17 07:32:00,2015-07-17 07:43:00,0,NA,NA,0,2,0,1,5,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,"none noted",0,0,0,"63/63",63,63,37.82,NA,NA,NA,NA,12.5,16.2,12,10,27.5,47.2,NA,83.3,22,48.8,75.2,"r",16.5,26.5,27,25.5,73,20.5,38.2,27.8,"r",22.63,23.26,13.4,20.52,33.12,89.32,74.02,NA,NA,19.72,19.57,11.77,24.77,19.03,19.2,1.65,1.29,"none","not noted","great","none noted",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"21-feb-14",NA,NA,"buar","17-jan-14",NA,NA,"",NA,"29-jun-14","talek",""
"342","p6.2r14",30,2,"E3",75.8395757,"y",NA,74.61702813,77.06212327,1.728943354,2.279737641,-0.149257084502699,75.8395757,NA,"PQ, hi 230",NA,962,"bncl",698,2015-07-12,"DNA_3","18","DNA","O","WB","250",922,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"barnacle",NA,698,0,"bmp,tmm,dww","140m w leopard sex x",747569,9837029,"m","subadult",28,NA,NA,"natal","active","ok",48.4,2.8,2,2015-07-12 06:47:00,2015-07-12 06:51:00,2015-07-12 07:01:00,0,"151.691","11529",0,NA,NA,NA,NA,NA,9,0,1,"1 hair",2,NA,NA,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,NA,30.78,NA,NA,NA,NA,12.5,17.5,11,9,29,49.5,NA,89,21,47,76.5,"r",18,27.6,22,27.1,73.5,22,32.3,38.2,"l",21.83,28.17,14.47,21.2,35.18,94.97,80.3,NA,NA,21.66,19.47,13.91,26.4,17.39,17.45,2.4,2.5,"cavaty upper pm 4","not noted","good","1.5 in scar lower right shoulder, 3 dime sized scars on right thigh, small scar mid body right side, 2 inch scar back of right leg several tiny scars behind left ear, small scar left hip","he was stiff and hyperventelatting not quite seizing but breathing quite heavily, we ended challenge early due to stiffness and reactivity to stimulii",1.5,"gnrh challenge",NA,NA,"6 bacterial swabs, blood and saliva for gnrh chal",NA,NA,NA,NA,NA,NA,0,NA,"01-dec-12","29-jul-13","16-jun-17","amaz","03-nov-12",1,NA,"",NA,"23-sep-13","talek","tk"
"343","p6.2r14",31,2,"E4",74.22500822,"y",NA,72.19174383,76.25827261,2.875470078,3.873990919,-0.149257084502699,74.2299834561501,NA,"PQ, hi 230",NA,948,"tast",579,2015-08-02,"DNA_3","2","DNA","O","WB","250",1231,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"tasty twist",NA,579,0,"mtf,bmp,car,jpg","260 n virginia m x",742544,9835610,"f","subadult",23,NA,NA,"natal","bado","bado",51.8,2.3,1.15,2015-08-02 07:05:00,2015-08-02 07:13:00,2015-08-02 07:19:00,0,NA,NA,0,4,0,1,5,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"71/71",71,71,32.82,NA,NA,NA,NA,12,16.5,13.1,10.4,27,48.3,NA,81,29.3,50.6,79.9,"l",20,25.5,25,28.5,75,24.8,6.44,NA,"l",21.21,29.27,14.52,20.21,35.27,88.35,76.05,NA,NA,20.06,20.19,13.08,26.61,18.54,18.08,2.3,2.63,"none",NA,"healthy","none visible","tast was feeding on a gnu scrap when darted",1.5,"2 pax gene tubes for skm",NA,NA,"6 bacterial swabs , 2 pax gene tubes",NA,NA,NA,NA,NA,NA,0,NA,"10-apr-14",NA,NA,"gel","10-sep-13",NA,NA,"",NA,NA,"talek",""
"344","p6.2r14",32,2,"E5",77.78915356,"y",NA,77.02038215,78.55792497,1.087206956,1.397633097,-0.149257084502699,77.7991040323002,NA,"PQ, hi 230",NA,961,"pces",546,2015-08-09,"DNA_3","17","DNA","O","WB","250",1294,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"pices",NA,546,0,"hec,bmp,wnk,jwt","@ stupid tree",NA,NA,"f","subadult",20,NA,NA,"natal","bado","bado",43.4,2.1,NA,2015-08-09 07:33:00,2015-08-09 07:37:00,2015-08-09 07:44:00,0,NA,NA,0,4,0,1,5,2,6,1,0,"1 hair",2,3,1,0,NA,NA,NA,NA,"none noted",0,0,0,"63/65",63,65,36.18,NA,NA,NA,NA,12.5,16,11,10,27.2,47,NA,87,24,43,72,"l",18,26,22.5,24.5,72.5,24,4.81,NA,"r",20.65,25.22,12.92,20.24,34.42,90.28,72.68,NA,NA,20.27,19.55,12.28,24.27,19.29,19.05,2.26,2.53,"great teeth","not noted","good, fat and bloody","none, few virus marks on face","had eaten recently",1,"dna and rna paxil,",NA,NA,"6 bacterial swabs , dna and rna pax gene tubes",NA,NA,NA,NA,NA,NA,0,NA,"21-may-14",NA,NA,"twst","02-dec-13",1,1,"",NA,NA,"talek",""
"345","p6.2r14",34,2,"E7",63.14332956,"y",NA,64.75837943,61.52827968,2.284025434,3.617207788,-0.149257084502699,63.1632305046004,NA,NA,NA,17868,"moo",1325,2017-06-13,"DNA_20","34","DNA","O","WB","1400",428,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"moomers",NA,1325,0,"rml, bmp, mfk, dw","lbx",NA,NA,"f","cub",12,NA,NA,"natal","bado","bado",30.4,1.7,0.8,2017-06-13 07:45:00,2017-06-13 07:53:00,2017-06-13 08:18:00,0,NA,NA,0,3,0,1,5,1,4,0,1,"1 hair",0,3,1,0,NA,NA,NA,NA,"lionflies",0,0,0,"87/85",87,85,35.83,NA,NA,NA,NA,10.4,12.1,10.4,8.6,24,44.1,NA,85.2,20.2,41.7,66.4,"r",17.7,23.2,21.8,24.1,66.9,22,2.99,NA,"r",22.74,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,NA,NA,NA,NA,"none seen","still had deciduous teeth","good","none","feeding on milk before darting, adult teeth still errupting",2,"pax gene dna and rna one each",NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,NA,NA,"19-nov-16","22-apr-17",NA,"gel","25-jun-16",1,1,"",NA,NA,"talek","tk"
"346","p6.2r14",38,2,"G10",76.505135485,"y",NA,75.93335206,77.07691891,0.808623877,1.062048454,-0.0789252770789354,76.5223151642096,NA,"low conc., PQ, hi 230",NA,1160,"birk",547,2014-06-30,"DNA_6","25","DNA","O","WB","700",1304,NA,NA,"post_jul2015; plates 6-6.2","2",NA,"birkenstock",NA,547,0,"hec, att, keh","100m se doc den",747704,9836834,"m","sub",11,NA,NA,"natal","bado","bado",33.4,2.1,1.1,2014-06-30 08:34:00,2014-06-30 08:42:00,2014-06-30 08:58:00,0,NA,NA,0,3,NA,1,5,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"78/80",78,80,41.86,NA,NA,NA,NA,10.3,13.8,9.5,8,24.4,44.5,NA,77.5,21.3,40,67.9,"r",18.5,21.4,22.5,23.5,65.3,20.5,25.99,25.74,"r",21.88,9.49,8.25,11.17,34.3,90.17,74.33,NA,NA,20.72,11.87,14.23,16.76,13.35,11.59,1.41,1.29,"none","adult teeth still errupting","good, virus spots on lips","none","ran into doc bushes after darting lost for 20 minutes",3,"4 body measurements were taken from the left side.  see darting notes for details",NA,NA,"6 bacterial swabs collected",NA,NA,NA,NA,NA,NA,0,NA,"23-aug-13","23-apr-14","01-feb-16","hex","21-jul-13",1,NA,"",NA,NA,"talek","tk"
"347","p6.2r14",41,2,"G2",68.43104867,"y",NA,67.55931649,69.30278085,1.232815476,1.801544037,-0.149257084502699,68.485776267651,NA,NA,NA,17835,"dege",957,2016-05-25,"DNA_6","78","DNA","O","WB","1000",349,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"degeemermat",NA,957,0,"bmp, jpg, acf, keh,dww","180m w lone tree",748044,9836716,"m","subadult",20,NA,NA,"natal","bado","bado",32.6,2.2,NA,2016-05-25 06:53:00,2016-05-25 06:57:00,2016-05-25 07:09:00,0,NA,NA,0,5,0,1,4,2,6,0,1,"1 hair",0,3,1,0,NA,NA,NA,NA,"fleas, lion flies",0,0,0,"60/53",60,53,62.35,NA,NA,NA,NA,12,15,10.2,9.1,25.3,43,NA,55.4,24.5,37.7,67.5,"l",19,25,24.8,26.1,70.9,22.6,21.47,29.93,"r",20.98,24.72,13.77,19.02,36.18,96.18,78.01,NA,NA,21.4,18.63,13,24.23,17.26,17.34,1.83,2.1,"sm cavity upper right pm3, huge (1cm) upper right pm4","adult teeth errupted,","healthy","none","had just eaten powdered milk, 2 cups",2,"pax gene 2 dna 1 rna",NA,NA,"6 bacterial swabs , 2 pax gene dna 1 rna",NA,NA,NA,NA,NA,NA,0,NA,"21-dec-14","02-jul-15",NA,"wran","08-sep-14",1,NA,"",NA,NA,"talek",""
"348","p6.2r14",44,2,"G5",68.79126226,"y","non-specific peaks (dup 2); use only dup 1",68.79126226,72.2152031,2.421091785,3.434015282,-0.149257084502699,68.8609155661013,NA,NA,NA,17832,"acne",966,2016-07-02,"DNA_6","74","DNA","O","WB","1000",291,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"acne",NA,966,0,"bmp, keh","400m w - base camp",746057,9838760,"f","cub",13,NA,NA,"natal","bado",NA,25,1.8,0.4,2016-07-02 07:00:00,2016-07-02 07:05:00,2016-07-02 07:25:00,0,NA,NA,0,3,NA,1,5,1,4,0,0,"0",0,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,NA,29.73,NA,NA,NA,NA,10.9,13.5,10.7,7.9,22.1,37.4,NA,79.2,21.5,37.5,63.5,"l",17.3,22,23.2,23,66.2,21.2,2.61,NA,"l",22.81,NA,7.36,8.62,30.87,81.37,71.93,NA,NA,21.93,NA,9.17,9.49,NA,NA,NA,NA,"none","adult teeth just erupting","good","not seen","darted together with littermate. canines only beginning to erupt. ate powdered milk prior to darting",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-jul-15","17-mar-16",NA,"ffl","06-jun-15",1,1,"",NA,NA,"talek","tk"
"349","p6.2r14",47,2,"G8",73.29846898,"y","hi cv; low G T peak (dup 1) use only dup 2",98.20918283,73.29846898,17.61453469,20.54081495,-0.149257084502699,73.3830479945515,NA,NA,NA,1233,"rama",1129,2014-07-07,"DNA_7","61","DNA","O","WB","200",535,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"rama",NA,1129,0,"mas,tmi,dsg","540m s rhombush",720388,9847512,"f","sub",19,NA,NA,"natal","bado","bado",47,2.1,NA,2014-07-07 08:18:00,2014-07-07 08:22:00,2014-07-07 08:31:00,0,NA,NA,0,0,NA,0,2,4,0,0,1,"1 hair",1,0,0,0,NA,NA,NA,NA,"tick",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"06-may-13","29-sep-13",NA,"tnsl","08-jan-13",0,NA,"",NA,NA,"serena.n",""
"350","p6r11",5,1,"C2",70.25821281,"y","non-specific peaks (dup 1); use only dup 2",71.416915645,69.75995586,1.1716475025,1.6439754495,-0.00457881340519688,70.2251106394569,NA,NA,"re-run rxn 14, passed twice",1131,"bart",1013,2012-08-08,"DNA_5","73","DNA","O","WB","500",394,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"bartlett",NA,1013,0,"dsg, jmp","299m w decoral",727854,9840698,"f","adult",NA,NA,NA,"natal",NA,NA,56.2,2.6,1.3,2012-08-08 06:55:00,2012-08-08 07:00:00,2012-08-08 07:04:00,0,"151.561","11526",0,5,0,1,5,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,"ti",0,0,0,"77/80",77,80,31.52,NA,NA,NA,NA,15,18.5,12.9,10.8,28.6,52.3,NA,99,23,48.9,82,"l",19.2,25.5,27,28.4,79.3,24.6,30.73,NA,"l",22.13,25.33,12.89,21.6,37.55,99.68,81.57,NA,NA,21.07,20.05,13.91,26.9,16.31,17.66,8.63,7.28,NA,"none","good","old scars on mouth, below eyes, left shoulder, missing part od pad front right paw","tried to milk 1 ml ot no luck",1,"6 bacterial swabs collected",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"10-nov-08",NA,"14-sep-14","",NA,NA,NA,"",NA,NA,"serena.s","tr"
"351","p6r11",5,1,"C3",74.763552365,"y",NA,75.020260875,74.506843855,0.363040658,0.4798700955,-0.00457881340519688,74.7055740137064,NA,NA,"re-run rxn 14, passed twice",1275,"slin",1009,2012-07-22,"DNA_8","27","DNA","O","WB","400",310,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"slinky",NA,1009,0,"`dsg,jrg","199m w decoral",727942,9840624,"f","adult",NA,NA,NA,"natal","lactating","lactating",47.8,2.6,NA,2012-07-22 08:46:00,2012-07-22 08:50:00,2012-07-22 08:54:00,0,"150.55","11520",0,4,0,1,5,1,4,0,1,"1 hair, 1 milk",2,3,1,0,NA,NA,NA,NA,"ti,lf",0,0,0,"67/71",67,71,63.78,NA,NA,NA,NA,13.6,19.9,12.7,11.4,28.1,49.5,NA,94.6,26.9,49.7,76.1,"r",17.9,24.7,23.1,27.1,77.6,22.2,34.15,NA,"l",22.53,31.78,14.03,23.31,35.98,95.57,88.05,NA,NA,32.62,31.74,23.69,35.89,15.24,14.76,6.09,6.53,NA,"none","good, little thin","old scars on right frount and hind legs and shoulder, fresh wound on back treated w/",NA,1,"6 bacterial swabs collected",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"17-nov-08",NA,NA,"",NA,NA,NA,"",NA,NA,"serena.s","tr"
"352","p6r11",7,2,"E10",81.07384261,"y",NA,81.45735001,80.6903352,0.542361371,0.66897208,0.140099457692305,81.0504927003846,NA,"re-do_extract",NA,16606,"stl",762,2005-09-09,NA,NA,"DNA","extract","WB","80",54,NA,NA,"miss_samp_extract, plate 6","1","sample id is temporary, and applies only to this LUMA run because sample not inventoried yet","stl",NA,762,0,"adw, alc","180 m nw-maji fisi",745044,9838601,"m","adult",NA,NA,NA,"immigrant","ok","ok",NA,2,0.4,2005-09-09 09:05:00,2005-09-09 09:24:00,2005-09-09 09:38:00,0,NA,NA,0,2,4,0,4,1,NA,0,0,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,NA,NA,46,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l",22.5,27,27,29,78,25,NA,NA,"l",20.9,24.5,12.9,20,34,101.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","none","good","none","stl woke up at 0945 so they ended darting procedures at that point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"24-oct-04",NA,"28-nov-05","",NA,NA,NA,"",NA,NA,"talek",""
"353","p6r11",7,2,"E8",75.92352176,"y",NA,76.3705878,75.47645571,0.632246862,0.832741748,0.140099457692305,75.9001718503846,NA,"low conc., re-do extract",NA,16608,"sein",181,1997-07-16,NA,NA,"DNA","extract","WB","80",24,NA,NA,"miss_samp_extract, plate 6","1","sample id is temporary, and applies only to this LUMA run because sample not inventoried yet","sein",NA,NA,0,NA,"170m w-lonet",748060,9836729,"f","adult",28,NA,2,"natal","bado, but her nipples are surprisingly large","bado",55,1.6,NA,1997-07-16 06:58:00,1997-07-16 07:00:00,1997-07-16 07:06:00,0,"150.31","39713",0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"53.3",52,55,NA,NA,NA,NA,NA,13.2,17.4,NA,9.3,28.2,52,NA,100.2,25,48.8,79.5,"r",18.8,25.1,26,23.3,78.3,22,6.1,7,"r",20.8,26.7,13,22.5,34.1,94,79,NA,NA,20.5,21.1,12.6,26.7,19.4,19.6,4.7,4.7,"0","none","excellent","small bite on l jaw, 1cm wound r hind foot, small scrape on r side, wart on l side",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tail 35.8/37.7/35.5/34.6; costal 36.3/36.4; legpit 41.2/44.4/37.3/40.2; belly 35.5/36.0/35.6",181,NA,847,NA,"06-may-95","03-dec-95","25-feb-02","bsh","22-mar-95",1,2,"humans (masai?)",NA,"01-apr-96","talek","tk"
"354","p6r11",9,2,"G10",74.09861001,"y",NA,73.83202311,74.3651969,0.377010807,0.508796058,0.140099457692305,74.0285602811538,NA,"low conc., re-do extract",NA,16624,"f467",467,2000-07-18,NA,NA,"DNA","extract","WB","80",17,NA,NA,"re_do_extract, plate 6","1","sample id is temporary, and applies only to this LUMA run because sample not inventoried yet","f467",NA,NA,0,"sw, rh","sw flank emarti hill",731546,9846708,"f","adult",NA,NA,NA,NA,NA,NA,NA,2.2,0,2000-07-18 08:09:00,2000-07-18 08:15:00,2000-07-18 08:41:00,0,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"accidentally redarted following a call-in which drew 16 other animals, including #481",2,NA,NA,NA,NA,NA,NA,NA,NA,467,NA,NA,NA,"18-jul-00",NA,NA,"",NA,NA,NA,"",NA,NA,"",""
"355","p6r11",9,2,"G11",75.85870233,"y",NA,75.75582618,75.96157848,0.145488847,0.191789264,0.140099457692305,75.7886526011538,NA,"low conc., re-do extract",NA,16623,"hex",727,2007-05-28,NA,NA,"DNA","extract","WB","150",16.5,NA,NA,"re_do_extract, plate 6","1","sample id is temporary, and applies only to this LUMA run because sample not inventoried yet","hex",727,727,0,"asf,sba","500m w-kcm den",744651,9840444,"f","adult",51,NA,NA,"natal","?","?",47.4,2,NA,2007-05-28 01:28:00,2007-05-28 01:29:00,2007-05-28 01:37:00,0,"151.25","572135",0,2,2,0,4,1,6,0,1,"0",2,4,1,0,NA,NA,NA,NA,"lf, ticks",0,0,0,"76/77",76,77,40,NA,NA,NA,6.8,12,17.2,11.1,10.1,29.5,51.3,17.7,97,22.1,50,91,"r",20.8,28.6,25.3,29.5,84,25.2,32.3,NA,"r",21.6,28.7,12.7,21.2,34.6,98.1,81,NA,NA,20.3,19.6,13.7,25.7,16.2,16.6,5,5,"1","none","good","low stress; went to sleep immediately; warts around mouth; scar on rt front leg","calm, torn phallus with scarring;",1,"torn phallus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"24-apr-03","07-nov-03","13-apr-16","bail","04-mar-03",NA,NA,"",NA,"17-jan-04","talek",""
"356","p6r11",9,2,"G2",80.29816562,"y",NA,79.80777546,80.78855578,0.693516414,0.863676535,0.140099457692305,80.2281158911538,NA,"re-do_extract",NA,16602,"bp",178,1997-07-15,NA,NA,"DNA","extract","WB","80",41,NA,NA,"miss_samp_extract, plate 6","1","sample id is temporary, and applies only to this LUMA run because sample not inventoried yet","bp",NA,NA,0,NA,"w end of nnh culdesac",747229,9837887,"m","adult",NA,54,NA,"imm","ok","ok",49.5,2,NA,1997-07-15 07:25:00,1997-07-15 07:30:00,1997-07-15 07:37:00,0,"150.43","369512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf, ti",0,0,0,"58.5",59,58,NA,NA,NA,NA,NA,12.6,15.4,NA,9.4,29.6,48.8,NA,98.2,21.8,48.6,82.3,"r",20.3,26,23,27.8,78.7,24.7,41.9,35.3,"r",20.1,28.3,13.7,19.9,33.4,92.7,76.6,NA,NA,19.7,19.8,13.3,26,17,15.6,5.9,6.1,"0","none","good","large scar in r ear",NA,NA,NA,NA,NA,NA,NA,NA,NA,"belly 35.2/36.0/35.2; legpit 35.8/35.5; costal 34.2/34.3; anal 35.4/36.3/36.6",178,NA,NA,NA,"18-jun-96",NA,"15-apr-02","",NA,NA,NA,"",NA,NA,"talek","tk"
